Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2022,September,3,Grundys,32,1,AM,mdec,Madracis,decactis,55.00,50.00,30.00,4948.008429,,,,,,,,,15,742.2012644,4205.807165,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,22.00,30.00,18.00,1470.265362,,,,,,,,,,0,1470.265362,,
2022,September,3,Grundys,32,1,AM,mdec,Madracis,decactis,28.00,18.00,28.00,2023.185669,,,,,,,,,,0,2023.185669,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,10.00,10.00,2.00,62.83185307,,,,,,,,,,0,62.83185307,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,5.00,5.00,2.00,31.41592654,,,,,,,,,,0,31.41592654,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,23.00,10.00,3.00,155.5088364,,,,,,,,,,0,155.5088364,,
2022,September,4,Sailfin,35,1,AM,ofav,Orbicella,faveolata,12.00,10.00,6.00,207.3451151,,,,,,,,,,0,207.3451151,,
2022,September,4,Sailfin,35,1,AM,srad,Siderastrea,radians,6.00,4.00,1.00,15.70796327,,,,,,,,,,0,15.70796327,,
2022,September,4,Sailfin,35,1,AM,mcom,Millepora,complanata,4.00,4.00,5.00,62.83185307,,,,,,,,,,0,62.83185307,,
2022,September,4,Sailfin,35,1,AM,ssid,Siderastrea,siderea,6.00,8.00,5.00,109.9557429,,,,,,,,,,0,109.9557429,,
2022,September,4,Sailfin,35,1,AM,aaga,Agaricia,agaricites,10.00,12.00,6.00,207.3451151,,,,,,,,,,0,207.3451151,,
2022,September,4,Sailfin,35,1,AM,pstr,Pseudodiploria,strigosa,5.00,6.00,1.00,17.27875959,,,,,,,,,,0,17.27875959,,
