Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2020,July,29,Marilyns_cut,23,2,MF,AAGA,Agaricia,agaricites,10.00,8.00,10.00,282.7433388,10,n,NA,0,0,0,5,0,0,14.13716694,268.6061719,,
2020,July,29,Marilyns_cut,23,2,MF,AAGA,Agaricia,agaricites,10.00,7.00,3.00,80.11061267,10,n,NA,0,0,0,0,0,0,0,80.11061267,,
2020,July,29,Marilyns_cut,23,2,MF,AAGA,Agaricia,agaricites,23.00,21.00,24.00,1658.760921,10,n,NA,0,0,0,0,0,40,663.5043684,995.2565527,,
2020,July,29,Marilyns_cut,23,2,MF,PPOR,Porites,porites,35.00,20.00,25.00,2159.844949,10,n,NA,5,0,0,0,0,80,1727.875959,431.9689899,,
2020,July,29,Marilyns_cut,23,2,MF,SSID,Siderastrea,siderea,45.00,25.00,20.00,2199.114858,10,n,NA,10,0,80,0,0,0,0,2199.114858,,
2020,July,29,Marilyns_cut,23,2,MF,PSTR,Pseudodiploria,strigosa,16.00,15.00,11.00,535.6415474,10,n,NA,0,0,0,20,0,0,107.1283095,428.5132379,,
2020,July,29,Marilyns_cut,23,2,MF,AAGA,Agaricia,agaricites,13.00,9.00,10.00,345.5751919,10,n,NA,0,0,0,0,0,0,0,345.5751919,,
2020,July,29,Marilyns_cut,23,2,MF,MCAV,Montastraea,cavernosa,50.00,35.00,40.00,5340.707511,10,n,NA,0,0,0,40,0,0,2136.283004,3204.424507,,
2020,July,29,Marilyns_cut,23,2,MF,SSID,Siderastrea,siderea,15.00,9.00,4.00,150.7964474,10,n,NA,80,0,0,0,0,0,0,150.7964474,,
2020,July,29,Marilyns_cut,23,2,MF,MCAV,Montastraea,cavernosa,30.00,20.00,40.00,3141.592654,10,n,NA,0,0,0,0,0,70,2199.114858,942.4777961,,
2020,July,29,Marilyns_cut,23,2,MF,AAGA,Agaricia,agaricites,10.00,7.00,10.00,267.0353756,10,n,NA,0,0,0,0,0,20,53.40707511,213.6283004,,
2020,July,29,Marilyns_cut,23,2,MF,AAGA,Agaricia,agaricites,21.00,16.00,23.00,1336.747674,10,n,NA,0,0,0,0,0,76,1015.928232,320.8194418,,
2020,July,29,Marilyns_cut,23,2,MF,AAGA,Agaricia,agaricites,18.00,10.00,14.00,615.7521601,10,n,NA,60,0,0,0,0,40,246.300864,369.4512961,,
2020,July,29,Marilyns_cut,23,2,MF,SSID,Siderastrea,siderea,21.00,14.00,8.00,439.8229715,10,n,NA,0,0,0,0,0,0,0,439.8229715,,
2020,July,29,Marilyns_cut,23,2,MF,OANN,Orbicella,annularis,24.00,20.00,27.00,1866.106036,10,n,NA,0,0,0,0,0,36,671.798173,1194.307863,,
2020,July,29,Marilyns_cut,23,2,MF,AAGA,Agaricia,agaricites,20.00,15.00,18.00,989.6016859,10,y,darkspot,0,0,0,0,0,20,197.9203372,791.6813487,,
2020,July,29,Marilyns_cut,23,2,MF,AAGA,Agaricia,agaricites,19.00,17.00,3.00,169.6460033,10,y,darkspot,0,0,0,0,0,20,33.92920066,135.7168026,,
2020,July,29,Marilyns_cut,23,2,MF,AAGA,Agaricia,agaricites,26.00,20.00,25.00,1806.415776,10,n,NA,0,0,0,0,0,20,361.2831552,1445.132621,,
2020,July,29,Marilyns_cut,23,2,MF,AAGA,Agaricia,agaricites,20.00,15.00,13.00,714.7123287,10,n,NA,0,0,0,0,0,5,35.73561643,678.9767123,,
