Year,Month,Day,Site,Depth (m),Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,8.00,6.00,5.00,109.9557429,,n,,0,0,0,0,0,0,0,109.9557429,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,10.00,8.00,5.00,141.3716694,,n,,0,0,0,0,0,0,0,141.3716694,,
2023,7,4,Marilyns Cut,10,1,KE,AAGA,Agaricia,agaricites,12.00,10.00,3.00,103.6725576,,n,,100,0,0,0,0,0,0,103.6725576,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,6.00,4.00,3.00,47.1238898,,n,,100,0,0,0,0,0,0,47.1238898,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,5.00,3.00,4.00,50.26548246,,n,,0,0,0,0,0,0,0,50.26548246,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,5.00,3.00,3.00,37.69911184,,n,,0,0,0,0,0,0,0,37.69911184,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,4.00,3.00,2.00,21.99114858,,n,,0,0,0,0,0,10,2.199114858,19.79203372,,
2023,7,4,Marilyns Cut,10,1,KE,EFAS,Eusmilia,fastigiata,11.00,5.00,5.00,125.6637061,,n,,0,0,0,0,0,20,25.13274123,100.5309649,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,8.00,5.00,3.00,61.26105675,,n,,0,0,0,0,0,0,0,61.26105675,,
2023,7,4,Marilyns Cut,10,1,KE,FFRA,Favia,fragum,5.00,5.00,2.00,31.41592654,,n,,100,0,0,0,0,0,0,31.41592654,,
2023,7,4,Marilyns Cut,10,1,KE,PPOR,Porites,porites,6.00,3.00,1.00,14.13716694,,n,,0,0,0,0,0,0,0,14.13716694,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,5.00,4.00,2.00,28.27433388,,n,,0,0,0,0,0,0,0,28.27433388,,
2023,7,4,Marilyns Cut,10,1,KE,AAGA,Agaricia,agaricites,5.00,5.00,5.00,78.53981634,,n,,100,0,0,0,0,0,0,78.53981634,,
2023,7,4,Marilyns Cut,10,1,KE,EFAS,Eusmilia,fastigiata,11.00,10.00,10.00,329.8672286,,n,,0,0,0,0,0,20,65.97344573,263.8937829,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,6.00,5.00,4.00,69.11503838,,n,,0,0,0,0,0,10,6.911503838,62.20353454,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,11.00,6.00,5.00,133.5176878,,n,,0,0,0,0,0,0,0,133.5176878,,
2023,7,4,Marilyns Cut,10,1,KE,SSID,Siderastrea,siderea,25.00,20.00,10.00,706.8583471,,n,,20,0,0,0,0,10,70.68583471,636.1725124,,
2023,7,4,Marilyns Cut,10,1,KE,EFAS,Eusmilia,fastigiata,9.00,6.00,6.00,141.3716694,,n,,0,0,0,0,0,75,106.0287521,35.34291735,,
2023,7,4,Marilyns Cut,10,1,KE,OFRA,Orbicella,franksi,35.00,20.00,15.00,1295.90697,,n,,0,0,0,0,0,100,1295.90697,0,,
2023,7,4,Marilyns Cut,10,1,KE,MLAM,Mycetophellia,larmarckiana,18.00,15.00,4.00,207.3451151,,n,,0,0,0,0,0,0,0,207.3451151,,
2023,7,4,Marilyns Cut,10,1,KE,AAGA,Agaricia,agaricites,22.00,20.00,25.00,1649.336143,,y,Dark spot disease,0,0,0,5,5,20,494.8008429,1154.5353,,
2023,7,4,Marilyns Cut,10,1,KE,OFAV,Orbicella,faveolata,30.00,25.00,15.00,1295.90697,,y,White plague,0,0,0,10,10,25,583.1581363,712.7488333,,
