Year,Site,Coral No.,OBSERV,TRANSECT,Depth (m),Coral Cover (cm),Sand Cover (cm),CORR CORAL COVER,Coral Spp.,Max   Diameter   (cm),Max Width (cm),Max Height  (cm),% old,%recent,Disease 1 ,Disease 2,Bleaching,Damsel fish,Comments,,,
2011,Snap Shot ,79,,,,,,,sidsid,60,50,30,0,0,0,,,,,,,
2011,Snap Shot ,80,,,8.1,,,,agaspp,5,5,5,0,0,0,,,,,,,
2011,West Point ,1,EC,1,10.6,190,110,13.08641975,porast,6,4,2,0,0,0,,,,,,,
2011,West Point ,2,,,,,,,dipstr,100,65,60,60,0,0,,,,,,,
2011,West Point ,3,,,,,,,monann,25,12,10,20,0,0,,,,,,,
2011,West Point ,4,,,,,,,porast,30,25,5,5,0,0,,,,,,,
2011,West Point ,5,,,,,,,porast,25,20,8,0,0,0,,,,,,,
2011,West Point ,6,,,,,,,porast,5,4,4,0,0,0,,,,,,,
2011,West Point ,7,,,,,,,agaspp,25,22,23,30,0,0,,,,,,,
2011,West Point ,8,,,11.9,,,11.9,sidsid,45,40,30,65,0,20,,,,,,,
2011,West Point ,9,EC,2,11.8,340,0,17.87878788,dipstr,80,60,10,25,0,5,,,p,,100%p,,
2011,West Point ,10,,,,,,,dipstr,25,20,2,0,0,0,,,,,,,
2011,West Point ,11,,,,,,,porpor,25,18,9,5,0,0,,,,,,,
2011,West Point ,12,,,,,,,agaspp,40,25,4,0,0,0,,,,,,,
2011,West Point ,13,,,,,,,agaspp,20,9,7,0,0,0,,,,,,,
2011,West Point ,14,,,,,,,steint,9,6,1,0,0,0,,,,,,,
2011,West Point ,15,,,,,,,porast,8,7,3,0,0,0,,,PB,,2%pb,,
2011,West Point ,16,,,,,,,agaspp,25,20,8,25,0,0,,,,,,,
2011,West Point ,17,,,,,,,diplab,20,18,5,10,0,0,,,,,,,
2011,West Point ,18,,,,,,,dicsto,9,8,1,20,0,0,,,,,,,
2011,West Point ,19,,,,,,,sidsid,22,20,5,0,0,0,,,,,,,
2011,West Point ,20,,,,,,,dipstr,26,20,8,0,0,0,,,P,,,,
2011,West Point ,21,,,,,,,porast,10,7,3,5,0,5,,,,,,,
2011,West Point ,22,,,,,,,sidrad,22,20,3,0,0,0,,,P,,,,
2011,West Point ,23,,,,,,,agaspp,29,23,3,0,0,10,,,,,,,
2011,West Point ,24,,,,,,,dipstr,30,20,5,5,0,5,,,,,,,
2011,West Point ,25,,,13.2,,,13.2,moncav,50,40,40,20,0,5,,,,,,,
2011,West Point ,26,CM,3,11.2,330,0,16.71641791,agahum,20,20,10,0,0,0,,,,,,,
2011,West Point ,27,,,,,,,agaspp,40,30,25,15,0,0,,,,,,,
2011,West Point ,28,,,,,,,porpor,20,20,10,0,0,0,,,,,,,
2011,West Point ,29,,,,,,,porast,20,10,5,5,0,0,,,,,,,
2011,West Point ,30,,,,,,,sidsid,10,10,5,0,0,0,,,,,,,
2011,West Point ,31,,,,,,,agahum,30,20,5,0,0,0,,,,,,,
2011,West Point ,32,,,,,,,porast,10,10,5,5,0,0,,,,,,,
2011,West Point ,33,,,,,,,dicsto,30,25,10,0,0,0,,,,,,,
2011,West Point ,34,,,,,,,porpor,30,25,15,30,0,0,,,,2,,,
2011,West Point ,35,,,,,,,agahum,20,5,15,10,0,0,,,,,,,
2011,West Point ,36,,,,,,,dipstr,40,30,35,5,0,0,,,,,,,
2011,West Point ,37,,,,,,,dipstr,15,10,10,0,0,0,,,,,,,
2011,West Point ,38,,,,,,,colnat,110,100,40,5,0,0,,,,,,,
2011,West Point ,39,,,,,,,monfav,70,40,40,5,0,0,,,,,,,
2011,West Point ,40,,,,,,,porpor,30,15,15,0,0,0,,,,,,,
2011,West Point ,41,,,,,,,porast,15,15,10,0,0,0,,,p,,100%p,,
2011,West Point ,42,CM,4,11.2,335,0,16.84210526,milalc,5,4,15,0,0,0,,,,,,,
2011,West Point ,43,,,,,,,dicsto,40,20,10,25,0,0,,,,,,,
2011,West Point ,44,,,,,,,sidsid,10,10,5,20,0,0,,,,,,,
2011,West Point ,45,,,,,,,porast,10,5,5,0,0,0,,,,,,,
2011,West Point ,46,,,,,,,moncav,40,35,50,30,0,0,,,,,,,
2011,West Point ,47,,,,,,,agaaga,35,20,25,35,0,0,,,p,,100%p,,
2011,West Point ,48,,,,,,,porpor,30,35,10,0,0,0,,,,,,,
2011,West Point ,49,,,,,,,monann,25,20,10,20,0,0,,,,,,,
2011,West Point ,50,,,,,,,sidsid,5,5,2,0,0,0,,,,,,,
2011,West Point ,51,,,,,,,sidsid,40,20,25,0,0,0,,,p,,pale blue 100%,,
2011,West Point ,52,,,,,,,sidsid,5,5,5,0,0,0,,,P,,,,
2011,West Point ,53,,,,,,,agaaga,30,20,15,0,0,0,,,,,,,
2011,West Point ,54,,,,,,,porpor,20,10,10,0,0,0,,,,,,,
2011,West Point ,55,,,,,,,porast,20,20,5,0,0,0,,,,,,,
2011,West Point ,56,,,,,,,agaaga,20,15,5,0,0,0,,,,,,,
2011,West Point ,57,,,,,,,dicsto,60,40,6,70,0,0,,,,,,,
2011,West Point ,58,,,,,,,porast,35,20,5,0,0,0,,,,,,,
2011,West Point ,59,,,,,,,moncav,20,20,30,0,0,0,,,,,,,
2011,West Point ,60,,,,,,,agaspp,30,10,20,30,0,0,,,,,,,
2011,West Point ,61,,,,,,,diplab,25,20,10,0,0,0,,,,,,,
2011,West Point ,62,,,,,,,porast,20,10,5,0,0,0,,,,,,,
2011,West Point ,63,,,,,,,porast,20,20,5,0,0,0,,,,,,,
2011,West Point ,64,,,,,,,porpor,20,10,10,0,0,0,,,,,,,
2011,West Point ,65,,,,,,,agaspp,30,20,20,30,0,0,,,,,,,
2011,West Point ,66,,,,,,,moncav,60,50,30,30,0,0,,,,,,,
2011,West Point ,67,CM,5,10.3,190,0,12.71604938,porast,20,15,5,0,0,0,,,,,,,
2011,West Point ,68,,,,,,,porast,5,10,5,0,0,0,,,,,,,
2011,West Point ,69,,,,,,,monann,40,30,20,60,0,0,,,,,,,
2011,West Point ,70,,,,,,,agaspp,20,10,5,0,0,0,,,,,,,
2011,West Point ,71,,,,,,,porpor,15,5,5,0,0,0,,,,,,,
2011,West Point ,72,,,,,,,dicsto,30,30,10,30,0,0,,,,,,,
2011,West Point ,73,,,,,,,porast,35,30,10,15,0,0,,,,,,,
2011,West Point ,74,,,,,,,porast,15,10,5,0,0,0,,,,,,,
2011,West Point ,75,,,,,,,steint,5,5,1,0,0,0,,,,,,,
2011,West Point ,76,,,,,,,agaspp,20,15,10,5,0,0,,,,,,,
2011,West Point ,77,,,,,,,porast,15,10,5,0,0,0,,,,,,,
2011,West Point ,78,,,,,,,dicsto,70,60,40,95,0,0,,,,,,,
2011,West Point ,79,,,,,,,porast,20,20,10,10,0,0,,,,,,,
2011,West Point ,80,,,,,,,monann,30,20,15,10,0,0,,,,,,,
2011,West Point ,81,,,,,,,dicsto,20,20,5,0,0,0,,,,,,,
2011,West Point ,82,,,,,,,porast,30,20,5,0,0,0,,,,,,,
2011,West Point ,83,,,,,,,milspp,40,10,50,0,0,0,,,,,,,
2011,West Point ,84,CM,6,10.3,160,0,12.26190476,porast,15,10,5,0,0,0,,,,,,,
2011,West Point ,85,,,,,,,dicsto,25,15,10,30,0,0,,,,,,,
2011,West Point ,86,,,,,,,porast,15,10,5,0,0,0,,,,,,,
2011,West Point ,87,,,,,,,porast,10,10,5,60,0,0,,,,,,,
2011,West Point ,88,,,,,,,porpor,25,10,10,0,0,0,,,,,,,
2011,West Point ,89,,,,,,,porast,25,10,10,0,0,0,,,,,,,
2011,West Point ,90,,,,,,,dipstr,20,10,10,70,0,0,,,,,,,
2011,West Point ,91,,,,,,,porast,30,20,10,0,0,0,,,p,1,,,
2011,West Point ,92,,,,,,,porast,20,10,5,0,0,0,,,,,,,
2011,West Point ,93,,,,,,,dipstr,40,30,30,30,0,0,,,,,,,
2011,West Point ,94,,,,,,,moncav,15,15,15,25,0,0,,,p,,100%p,,
2011,West Point ,95,,,,,,,favfra,5,5,2,0,0,0,,,,,,,
2011,West Point ,96,,,,,,,dipstr,35,30,10,0,0,0,,,,,,,
2011,West Point ,97,,,,,,,sidsid,20,20,5,0,0,0,,,p,,100% pale blue,,
2011,West Point ,98,,,,,,,porast,30,30,20,0,0,0,,,,,,,
2011,West Point ,99,,,,,,,agahum,50,40,30,10,0,0,,,,,,,
2011,West Point ,100,,,,,,,porpor,25,10,10,0,0,0,,,,,,,
2011,West Point ,101,,,,,,,moncav,40,30,20,10,0,0,,,,,,,
2011,West Point ,102,,,,,,,porast,30,20,10,20,0,0,,,,,,,
2011,West Point ,103,,,,,,,porast,5,10,10,5,0,0,,,,,,,
2011,West Point ,104,,,,,,,porast,5,5,5,0,0,0,,,,,,,
2011,West Point ,105,,,,,,,dipstr,40,30,20,0,0,0,,,,,,,
2012,Meadows,1,EFC,1,5,395,30,8.26446281,monann,15,12,8,0,2,0,,,,,,,
2012,Meadows,2,EFC,,,,,,monann,20,10,5,0,0,30,,,,,,,
2012,Meadows,3,EFC,,,,,,diplab,40,20,22,0,10,0,,,,,,,
2012,Meadows,4,EFC,,,,,,monann,80,65,25,0,20,10,,,P,,,,
2012,Meadows,5,EFC,,,,,,monann,50,30,35,0,20,10,,,P,,,,
2012,Meadows,6,EFC,,,,,,agaaga,25,20,3,0,10,0,ds,,,,,,
2012,Meadows,7,EFC,,,,,,agahum,20,20,10,0,0,0,,,,,,,
2012,Meadows,8,EFC,,,,,,scowel,60,45,2,0,5,0,,,,,,,
2012,Meadows,9,EFC,,,,,,diplab,50,25,3,0,1,0,,,,,featherworm holes,,
2012,Meadows,10,EFC,,,,,,solbou,50,30,5,0,20,40,,,,,holes,,
2012,Meadows,11,EFC,,,,,,porast,12,10,3,0,0,0,,,,,,,
2012,Meadows,12,EFC,,,,,,agaaga,5,4,3,0,0,0,,,,,,,
2012,Meadows,13,EFC,,,,,,agaaga,4,4,2,0,0,0,,,,,,,
2012,Meadows,14,EFC,,,,,,agaaga,5,4,2,0,5,0,ds,,,,,,
2012,Meadows,15,EFC,,,,,,agaaga,40,25,35,0,10,0,ds,,,,,,
2012,Meadows,16,EFC,,,,,,eusfas,10,8,6,0,0,0,,,,,,,
2012,Meadows,17,EFC,,,,,,agaaga,5,4,2,0,0,0,,,,,,,
2012,Meadows,18,EFC,,,,,,agaaga,20,8,3,0,5,0,ds,,,,,,
2012,Meadows,19,EFC,,,,,,porast,10,8,5,0,10,0,,,,,,,
2012,Meadows,20,EFC,,,,,,agaaga,20,10,10,0,20,0,ds,,,,,,
2012,Meadows,21,EFC,,,,,,agahum,10,10,3,0,5,0,ds,,,,,,
2012,Meadows,22,EFC,,,,,,eusfas,20,12,3,0,0,0,,,,,,,
2012,Meadows,23,EFC,,,,,,agaaga,8,5,2,0,0,0,,,,,,,
2012,Meadows,24,EFC,,6,,,6,monann,12,10,8,0,0,20,,,P,,,,
2012,Meadows,25,KEL,2,5.4864,300,0,7.837714286,agaaga,115,80,90,0,0,55,,,,,,,
2012,Meadows,26,KEL,,,,,,porast,10,8,2,0,0,0,,,,,,,
2012,Meadows,27,KEL,,,,,,moncav,20,15,10,0,0,0,,,,,,,
2012,Meadows,28,KEL,,,,,,agaaga,25,15,20,0,0,60,,,,,,,
2012,Meadows,29,KEL,,,,,,moncav,90,85,60,0,0,50,,,,,,,
2012,Meadows,30,KEL,,,,,,agaaga,20,25,40,0,0,40,,,,,,,
2012,Meadows,31,KEL,,,,,,monann,20,15,15,0,0,40,,,,,,,
2012,Meadows,32,KEL,,,,,,sidsid,30,25,5,0,0,0,ds,,P,,,,
2012,Meadows,33,KEL,,,,,,porast,12,10,5,0,0,10,,,,,,,
2012,Meadows,34,KEL,,,,,,porpor,15,5,5,0,0,0,,,,,,,
2012,Meadows,35,KEL,,,,,,agaaga,15,10,5,0,0,0,,,,,,,
2012,Meadows,36,KEL,,,,,,moncav,20,15,5,0,0,0,,,,,,,
2012,Meadows,37,KEL,,,,,,myclam,15,10,3,0,0,0,,,,,,,
2012,Meadows,38,KEL,,,,,,moncav,50,20,25,0,0,30,,,,,,,
2012,Meadows,39,KEL,,,,,,agahum,15,15,5,0,0,0,,,,,,,
2012,Meadows,40,KEL,,,,,,agaaga,30,20,20,0,0,10,,,,,,,
2012,Meadows,41,KEL,,5.4864,,,5.4864,monann,110,100,50,0,0,0,,,,,,,
2012,Meadows,42,KEL,3,5.4864,340,30,8.312727273,moncav,20,20,10,0,0,5,,,,,,,
2012,Meadows,43,KEL,,,,,,moncav,25,20,5,0,0,0,,,,,,,
2012,Meadows,44,KEL,,,,,,agahum,20,20,20,0,0,5,,,,,,,
2012,Meadows,45,KEL,,,,,,diplab,30,20,5,0,0,0,,,,,,,
2012,Meadows,46,KEL,,,,,,agahum,15,15,10,0,0,0,,,,,,,
2012,Meadows,47,KEL,,,,,,eusfas,15,10,2,0,0,0,,,,,,,
2012,Meadows,48,KEL,,,,,,monann,95,70,45,0,0,80,,,,,,,
2012,Meadows,49,KEL,,,,,,sidsid,60,50,15,0,0,5,,,,,,,
2012,Meadows,50,KEL,,,,,,agaaga,5,5,2,0,0,0,,,,,,,
2012,Meadows,51,KEL,,,,,,agahum,20,15,2,0,0,0,,,,,,,
2012,Meadows,52,KEL,,,,,,monann,70,50,60,0,0,40,,,,,,,
2012,Meadows,53,KEL,,,,,,porast,35,15,5,0,0,10,,,,,,,
2012,Meadows,54,KEL,,,,,,porast,20,15,8,0,0,0,,,,,,,
2012,Meadows,55,KEL,,,,,,agahum,30,30,15,0,0,40,,,,,,,
2012,Meadows,56,KEL,,,,,,agaaga,20,10,20,0,0,0,,,,,,,
2012,Meadows,57,KEL,,,,,,moncav,45,40,10,0,0,0,,,,,,,
2012,Meadows,58,KEL,,,,,,agaaga,15,10,15,0,0,0,,,,,,,
2012,Meadows,59,KEL,,,,,,monann,40,25,15,0,0,50,,,,,,,
2012,Meadows,60,KEL,,,,,,porpor,100,70,30,0,0,0,,,,,,,
2012,Meadows,61,KEL,,,,,,agaaga,15,10,10,0,0,15,,,,,,,
2012,Meadows,62,KEL,,,,,,moncav,50,50,15,0,0,0,,,,,,,
2012,Meadows,63,KEL,,,,,,monfav,45,15,10,0,0,0,,,,,,,
2012,Meadows,64,KEL,,,,,,agahum,25,15,10,0,0,0,,,,,,,
2012,Meadows,65,KEL,,5.4864,,,5.4864,monann,35,20,15,0,0,0,,,P,,,,
2012,Meadows,66,KEL,4,4.8768,360,0,7.62,agaaga,10,10,15,0,0,0,,,,,,,
2012,Meadows,67,KEL,,,,,,monann,35,20,15,0,0,70,,,,,,,
2012,Meadows,68,KEL,,,,,,agaaga,30,25,20,0,0,0,,,,,,,
2012,Meadows,69,KEL,,,,,,agaaga,20,5,5,0,0,0,,,,,,,
2012,Meadows,70,KEL,,,,,,agaaga,40,35,30,0,0,15,,,,,,,
2012,Meadows,71,KEL,,,,,,agaaga,35,20,50,0,0,0,,,,,,,
2012,Meadows,72,KEL,,,,,,agahum,20,15,15,0,0,0,,,,,,,
2012,Meadows,73,KEL,,,,,,moncav,50,45,20,0,0,5,,,,,,,
2012,Meadows,74,KEL,,,,,,porast,25,20,15,0,0,0,,,,,,,
2012,Meadows,75,KEL,,,,,,moncav,50,45,25,0,0,0,,,,,,,
2012,Meadows,76,KEL,,,,,,porpor,50,25,20,0,0,0,,,,,,,
2012,Meadows,77,KEL,,,,,,monann,15,8,5,0,0,40,,,,,,,
2012,Meadows,78,KEL,,,,,,agahum,20,20,40,0,0,15,,,,,,,
2012,Meadows,79,KEL,,,,,,agaaga,10,8,5,0,0,0,,,,,,,
2012,Meadows,80,KEL,,,,,,agahum,50,25,20,0,0,0,,,,,,,
2012,Meadows,81,KEL,,,,,,moncav,35,20,10,0,0,0,,,,,,,
2012,Meadows,82,KEL,,,,,,agaaga,10,10,5,0,0,0,,,,,,,
2012,Meadows,83,KEL,,,,,,myclam,10,10,3,0,0,0,,,,,,,
2012,Meadows,84,KEL,,,,,,agaaga,80,60,40,0,0,60,,,,,,,
2012,Meadows,85,KEL,,4.8768,,,4.8768,porpor,8,8,3,0,0,0,,,,,,,
2012,Meadows,86,EFC,5,6,280,0,8.333333333,monann,90,80,25,5,30,30,,,,,bite marks,,
2012,Meadows,87,EFC,,,,,,monann,50,30,20,0,30,60,,,,,,,
2012,Meadows,88,EFC,,,,,,agaaga,20,5,5,0,5,0,,,,,,,
2012,Meadows,89,EFC,,,,,,agaaga,5,5,2,0,5,0,ds,,,,,,
2012,Meadows,90,EFC,,,,,,monann,55,35,20,0,20,0,,,,,,,
2012,Meadows,91,EFC,,,,,,scolac,8,5,3,0,0,0,,,,,,,
2012,Meadows,92,EFC,,,,,,agaaga,20,5,18,0,0,0,,,,,,,
2012,Meadows,93,EFC,,,,,,agaaga,22,15,5,0,15,0,ds,,,,,,
2012,Meadows,94,EFC,,,,,,sidsid,30,20,8,0,10,0,,,,,,,
2012,Meadows,95,EFC,,,,,,porast,20,10,5,0,0,0,,,,,,,
2012,Meadows,96,EFC,,,,,,agaaga,45,40,30,0,30,0,,,,,,,
2012,Meadows,97,EFC,,,,,,eusfas,5,4,4,0,0,0,,,,,,,
2012,Meadows,98,EFC,,,,,,agaaga,40,25,5,0,70,0,ds,,,,,,
2012,Meadows,99,EFC,,,,,,porast,20,10,10,0,0,0,,,,,,,
2012,Meadows,100,EFC,,,,,,porast,30,10,15,0,0,0,,,,,,,
2012,Meadows,101,EFC,,,,,,agaaga,15,10,0,0,0,0,,,,,,,
2012,Meadows,102,EFC,,,,,,solbou,10,5,8,0,0,0,,,P,,,,
2012,Meadows,103,EFC,,,,,,monann,20,12,8,0,20,0,,,,,,,
2012,Meadows,104,EFC,,,,,,monfav,28,15,3,0,0,0,,,,,,,
2012,Meadows,105,EFC,,,,,,agaaga,30,5,2,0,0,0,,,,,,,
2012,Meadows,106,EFC,,,,,,monann,25,15,8,0,0,0,,,,,,,
2012,Meadows,107,EFC,,,,,,monann,30,18,8,0,0,0,,,,,,,
2012,Meadows,108,EFC,,,,,,porpor,15,10,7,0,0,0,,,,,,,
2012,Meadows,109,EFC,,,,,,porast,4,4,2,0,0,0,,,,,,,
2012,Meadows,110,EFC,,,,,,porast,12,6,4,0,0,0,,,,,,,
2012,Meadows,111,EFC,,5.5,,,5.5,monann,20,10,3,0,0,0,,,,,,,
2012,Meadows,112,EFC,6,6,360,90,9.375,sidsid,25,20,8,0,5,0,,,,,,,
2012,Meadows,113,EFC,,,,,,porpor,10,5,5,0,20,0,,,,,,,
2012,Meadows,114,EFC,,,,,,agaaga,25,18,5,5,25,0,ds,,,,,,
2012,Meadows,115,EFC,,,,,,agaaga,10,5,2,0,0,0,,,,,,,
2012,Meadows,116,EFC,,,,,,agahum,10,5,3,0,0,0,,,,,,,
2012,Meadows,117,EFC,,,,,,agaaga,80,50,30,0,20,0,ds,,,,,,
2012,Meadows,118,EFC,,,,,,porpor,10,10,8,0,0,0,,,,,,,
2012,Meadows,119,EFC,,,,,,agaaga,5,5,2,0,0,0,,,,,,,
2012,Meadows,120,EFC,,,,,,agaaga,20,10,5,0,1,0,ds,,,,,,
2012,Meadows,121,EFC,,,,,,agaaga,5,4,5,0,5,0,ds,,,,,,
2012,Meadows,122,EFC,,,,,,porpor,55,50,20,5,30,0,,,,,,,
2012,Meadows,123,EFC,,,,,,agaaga,50,40,20,0,25,0,,,,,,,
2012,Meadows,124,EFC,,,,,,monann,20,15,5,0,0,0,,,,,,,
2012,Meadows,125,EFC,,,,,,monann,10,6,8,0,0,0,,,,,,,
2012,Meadows,126,EFC,,,,,,porast,11,8,3,0,0,0,,,,,,,
2012,Meadows,127,EFC,,,,,,agaaga,17,12,8,0,0,0,,,,,,,
2012,Meadows,128,EFC,,,,,,monann,20,12,11,0,0,0,,,,,,,
2012,Meadows,129,EFC,,,,,,madmir,5,5,4,0,0,0,,,,,,,
2012,Meadows,130,EFC,,,,,,agaaga,30,20,10,0,20,0,ds,,,,,,
2012,Meadows,131,EFC,,,,,,eusfas,4,4,5,0,0,0,,,,,,,
2012,Meadows,132,EFC,,,,,,agahum,40,30,5,0,0,0,,,,,,,
2012,Meadows,133,EFC,,,,,,monann,20,10,8,0,0,20,,,,,,,
2012,Meadows,134,EFC,,,,,,agaaga,5,5,2,0,0,0,,,,,,,
2012,Meadows,135,EFC,,,,,,agalam,35,30,2,0,0,0,,,,,,,
2012,Meadows,136,EFC,,6.8,,,6.8,agaaga,8,5,2,0,5,0,ds,,,,,,
2012,Snap Shot ,1,KEL,1,10.9728,165,30,13.14107784,porpor,20,15,10,0,0,0,,,,,,,
2012,Snap Shot ,2,KEL,,,,,,agaaga,60,25,35,0,0,0,ds,,,,,,
2012,Snap Shot ,3,KEL,,,,,,monfav,25,20,25,0,0,0,,,,,,,
2012,Snap Shot ,4,KEL,,,,,,porast,8,5,5,0,0,0,,,,,,,
2012,Snap Shot ,5,KEL,,,,,,monann,8,5,5,0,0,0,,,,,,,
2012,Snap Shot ,6,KEL,,,,,,monann,35,35,45,0,0,70,,,,,,,
2012,Snap Shot ,7,KEL,,,,,,porast,25,20,20,0,0,0,,,,,,,
2012,Snap Shot ,8,KEL,,,,,,monfav,45,35,30,0,0,30,,,,,sponge overgrowth,,
2012,Snap Shot ,9,KEL,,,,,,porast,30,30,20,0,0,25,,,,,,,
2012,Snap Shot ,10,KEL,,,,,,agaaga,40,20,20,0,0,0,,,,,,,
2012,Snap Shot ,11,KEL,,10.9728,,,10.9728,agaaga,5,5,3,0,0,0,,,,,,,
2012,Snap Shot ,12,KEL,2,11.5824,210,0,14.66126582,agaaga,25,15,15,0,0,40,,,,,,,
2012,Snap Shot ,13,KEL,,,,,,monann,25,25,25,0,0,30,,,,,,,
2012,Snap Shot ,14,KEL,,,,,,agaaga,20,15,20,0,0,0,ds,,,,,,
2012,Snap Shot ,15,KEL,,,,,,sidsid,45,40,30,0,0,0,,,,,,,
2012,Snap Shot ,16,KEL,,,,,,agaaga,30,20,20,0,0,0,,,,,,,
2012,Snap Shot ,17,KEL,,,,,,monfav,30,20,25,0,0,0,,,,,,,
2012,Snap Shot ,18,KEL,,,,,,agaaga,20,20,20,0,0,10,ds,,,,,,
2012,Snap Shot ,19,KEL,,,,,,agaaga,35,30,20,0,0,0,,,,,,,
2012,Snap Shot ,20,KEL,,,,,,monfav,10,10,10,0,0,0,,,,,,,
2012,Snap Shot ,21,KEL,,,,,,porpor,25,25,10,0,0,0,,,,,,,
2012,Snap Shot ,22,KEL,,,,,,agaaga,50,35,35,0,0,40,,,,,,,
2012,Snap Shot ,23,KEL,,,,,,agaaga,15,10,5,0,0,0,,,,,,,
2012,Snap Shot ,24,KEL,,,,,,porast,15,10,10,0,0,0,,,,,,,
2012,Snap Shot ,25,KEL,,,,,,monann,40,35,40,0,0,75,,,,,,,
2012,Snap Shot ,26,KEL,,,,,,sidsid,65,50,15,0,0,0,,,,,,,
2012,Snap Shot ,27,KEL,,,,,,agaaga,25,15,10,0,0,0,,,,,,,
2012,Snap Shot ,28,KEL,,11.2776,,,11.2776,agaaga,20,10,30,0,0,0,,,,,,,
2012,Snap Shot ,29,KEL,3,11.5824,135,40,13.3900578,sidsid,10,10,5,0,0,0,,,,,,,
2012,Snap Shot ,30,KEL,,,,,,sidsid,15,15,10,0,0,0,,,,,,,
2012,Snap Shot ,31,KEL,,,,,,agaaga,30,25,30,0,0,0,,,,,,,
2012,Snap Shot ,32,KEL,,,,,,colnat,8,5,2,0,0,0,,,,,,,
2012,Snap Shot ,33,KEL,,,,,,monfav,12,10,2,0,0,0,,,,,,,
2012,Snap Shot ,34,KEL,,,,,,agaaga,20,15,25,0,0,60,,,,,,,
2012,Snap Shot ,35,KEL,,,,,,agaaga,25,10,20,0,0,40,,,,,,,
2012,Snap Shot ,36,KEL,,,,,,agaaga,10,5,10,0,0,0,,,,,,,
2012,Snap Shot ,37,KEL,,,,,,agaaga,20,15,25,0,0,60,,,,,,,
2012,Snap Shot ,38,KEL,,12.192,,,12.192,porast,25,20,10,0,0,15,,,,,,,
2012,Snap Shot ,39,EFC,4,12.5,295,40,17.73049645,porpor,20,15,5,0,0,0,,,,,,,
2012,Snap Shot ,40,EFC,,,,,,agaaga,40,30,22,0,20,0,ds,,,,,,
2012,Snap Shot ,41,EFC,,,,,,agaaga,55,40,12,0,30,0,ds,,,,,,
2012,Snap Shot ,42,EFC,,,,,,agaaga,8,5,4,0,10,0,ds,,,,,,
2012,Snap Shot ,43,EFC,,,,,,porast,5,5,3,0,0,0,,,,,,,
2012,Snap Shot ,44,EFC,,,,,,porast,6,5,4,0,0,0,,,,,,,
2012,Snap Shot ,45,EFC,,,,,,agaaga,12,5,8,0,20,,ds,,,,,,
2012,Snap Shot ,46,EFC,,,,,,agahum,8,3,2,0,0,0,,,,,,,
2012,Snap Shot ,47,EFC,,,,,,porast,7,5,3,0,0,0,,,,,,,
2012,Snap Shot ,48,EFC,,,,,,agaaga,50,30,22,0,35,0,ds,,,,,,
2012,Snap Shot ,49,EFC,,,,,,monann,40,20,5,0,0,0,,,,,,,
2012,Snap Shot ,50,EFC,,,,,,isorig,5,5,3,0,0,0,,,,,,,
2012,Snap Shot ,51,EFC,,,,,,porpor,20,12,7,0,0,30,,,P,,,,
2012,Snap Shot ,52,EFC,,,,,,porpor,12,10,10,0,0,0,,,,,,,
2012,Snap Shot ,53,EFC,,,,,,agaaga,18,12,6,0,20,0,ds,,,,,,
2012,Snap Shot ,54,EFC,,,,,,porast,6,5,5,0,0,0,,,,,,,
2012,Snap Shot ,55,EFC,,,,,,agaaga,30,25,5,0,30,0,ds,,,,,,
2012,Snap Shot ,56,EFC,,,,,,porast,20,10,10,0,0,0,,,,,,,
2012,Snap Shot ,57,EFC,,,,,,sidsid,25,20,5,0,20,0,,,,,,,
2012,Snap Shot ,58,EFC,,,,,,agaaga,40,25,25,0,40,0,ds,,,,,,
2012,Snap Shot ,59,EFC,,,,,,mycali,12,10,3,0,0,0,,,,,,,
2012,Snap Shot ,60,EFC,,13,,,13,agaaga,25,2,22,0,0,0,,,,,,,
2012,Snap Shot ,61,EFC,5,11.5,240,30,15.13157895,agaaga,20,6,5,0,0,0,,,,,,,
2012,Snap Shot ,62,EFC,,,,,,porast,15,10,5,0,0,30,,,,,,,
2012,Snap Shot ,63,EFC,,,,,,porast,30,20,5,0,10,0,,,,,,,
2012,Snap Shot ,64,EFC,,,,,,porast,35,30,4,0,5,0,,,,,,,
2012,Snap Shot ,65,EFC,,,,,,agaaga,20,10,3,0,30,0,,,,,,,
2012,Snap Shot ,66,EFC,,,,,,agaaga,15,10,10,0,10,0,ds,,,,,,
2012,Snap Shot ,67,EFC,,,,,,agaaga,20,8,18,0,40,0,ds,,,,,,
2012,Snap Shot ,68,EFC,,,,,,agaaga,20,12,5,0,10,0,ds,,,,,,
2012,Snap Shot ,69,EFC,,,,,,porast,20,15,3,0,30,0,,,,,,,
2012,Snap Shot ,70,EFC,,,,,,sidsid,35,30,15,0,45,0,,,,,,,
2012,Snap Shot ,71,EFC,,,,,,agaaga,40,15,35,0,55,0,ds,,,,,,
2012,Snap Shot ,72,EFC,,,,,,porfur,20,10,4,0,0,0,,,,,,,
2012,Snap Shot ,73,EFC,,,,,,sidsid,8,5,5,0,20,0,,,,,,,
2012,Snap Shot ,74,EFC,,,,,,monfav,30,22,8,0,0,0,,,,,,,
2012,Snap Shot ,75,EFC,,,,,,agaaga,38,5,30,0,15,0,ds,,,,,,
2012,Snap Shot ,76,EFC,,,,,,agaaga,25,3,22,0,0,0,,,,,,,
2012,Snap Shot ,77,EFC,,,,,,agaaga,12,5,20,0,30,0,ds,,,,,,
2012,Snap Shot ,78,EFC,,,,,,agaaga,12,8,10,0,50,0,ds,,,,,,
