Site,Coral No.,OBSERV,TRANSECT,Depth_m,Coral_cover_cm,Sand_Cover_cm,Coral_Spp.,Max  _Diameter_cm,Max_Width_cm,Max_Height_cm,Volume,per_recent,per_Transitional,per_old,Disease_1,Disease_2,Paling,Partial_Bleaching,Bleaching,Damsel_fish,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Species,Total Count,Coral Cover,% Cover,Cover Volume,DS ,WB,WP
GRUNDYS,12,SM,1,8,7,,AAGA,12,9,2,216,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,1,SM,2,9,7,,PAST,12,14,6,1008,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,2,SM,2,9,4,,PFUR,25,20,7,3500,0,0,70,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,3,SM,2,9,25,,AAGA,28,27,4,3024,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,4,SM,2,9,10,,PAST,20,15,22,6600,0,0,65,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,5,SM,2,9,15,,PFUR,45,15,15,10125,0,0,20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,6,SM,2,9,10,,AAGA,16,18,3,864,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,7,SM,2,9,5,,AAGA,22,18,10,3960,0,5,0,DS,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,8,SM,2,9,7,,AAGA,20,11,4,880,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,9,SM,2,9,25,,OANN,81,72,28,163296,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,10,SM,2,9,20,,PFUR,78,34,38,100776,0,0,20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,11,SM,2,9,12,,OFAV,32,15,9,4320,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,12,SM,2,9,27,,PSTR,36,22,4,3168,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,1,SN,3,11.5,25,,SHYA,25,20,10,5000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,2,SN,3,11.5,35,,ATEN,35,25,20,17500,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,3,SN,3,11.5,8,,MEAN,8,15,5,600,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,4,SN,3,11.5,25,,AHUM,25,2,15,750,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,5,SN,3,11.5,60,,MCAV,60,50,40,120000,5P,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,6,SN,3,11.5,20,,PPOR,20,4,10,800,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,7,SN,3,11.5,180,,OFAV,180,100,90,1620000,10B,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,8,SN,3,11.5,20,,PAST,20,15,15,4500,10P,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,1,DEA,4,11,50,,OANN,100,100,110,1100000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,2,DEA,4,11,100,,SSID,150,100,40,600000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,3,DEA,4,11,30,,AAGA,30,30,10,9000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,4,DEA,4,11,30,,OANN,30,30,10,9000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,5,DEA,4,11,50,,PPOR,50,40,10,20000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,1,DEA,5,,30,,AAGA,33,40,50,66000,0,0,60,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,2,DEA,5,,30,,AAGA,110,40,,0,0,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,3,DEA,5,,20,,OANN,140,60,60,504000,0,0,70,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,4,DEA,5,,100,,APAL,180,150,100,2700000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,5,DEA,5,,100,,OANN,100,130,80,1040000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,6,DEA,5,,40,,PPOR,50,50,10,25000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,1,DEA,6,,15,,AAGA,50,60,50,150000,0,0,50,0,0,0,0,0,4 THREESPOT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,2,DEA,6,,50,,OFAV,80,60,50,240000,0,0,0,0,0,0,0,0,4 BICOLOR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,3,DEA,6,,10,,OANN,10,10,10,1000,0,0,0,0,0,0,0,0,2 LONGFIN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,4,DEA,6,,5,,OANN,80,40,70,224000,0,0,60,0,0,0,0,0,1 YELLOWTAIL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,5,DEA,6,,10,,OANN,45,45,42,85050,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,6,DEA,6,,10,,PDIV,70,40,18,50400,0,0,70,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,7,DEA,6,,5,,PPOR,21,11,10,2310,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,8,DEA,6,,10,,PPOR,21,20,15,6300,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,9,DEA,6,,10,,AAGA,20,20,10,4000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,10,DEA,6,,10,,AAGA,10,10,20,2000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,11,DEA,6,,20,,OANN,30,42,40,50400,0,0,20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,12,DEA,6,,30,,SSID,100,100,100,1000000,0,0,70,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,13,DEA,6,,40,,OANN,60,50,33,99000,0,0,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,14,DEA,6,,60,,PPOR,120,100,10,120000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,15,DEA,6,,3,,AAGA,25,30,10,7500,0,0,0,0,0,0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,1,KC,7,11.5824,11,0,AAGA,25,21,15,7875,0,0,10,0,0,0,0,0,0,10MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,2,KC,7,11.5824,7,0,AAGA,31,30,18,16740,0,0,5,0,0,0,0,0,0,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,3,KC,7,11.5824,10,0,AAGA,20,16,5,1600,0,0,5,0,0,0,0,0,0,5CYANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,4,KC,7,11.5824,6,0,AAGA,11,10,4,440,0,0,1,0,0,0,0,0,0,1MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,5,KC,7,11.5824,5,0,AAGA,31,30,3,2790,0,0,5,0,0,0,0,0,0,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,6,KC,7,11.5824,5,0,AAGA,20,12,4,960,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,7,KC,7,11.5824,6,0,AAGA,22,15,3,990,0,0,1,0,0,0,0,0,0,1MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,8,KC,7,11.5824,21,0,OFAV,42,21,13,11466,0,0,10,0,0,0,0,0,0,10MA/CYANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,9,KC,7,11.5824,5,0,AAGA,29,11,4,1276,0,0,5,0,0,0,0,0,0,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,10,KC,7,11.5824,26,0,OANN,45,30,45,60750,0,0,60,0,0,0,0,0,0,60MA/GORG/CYANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,11,KC,7,11.5824,19,0,AAGA,33,26,25,21450,0,0,10,0,0,0,0,0,2COCOA,10MA/CYANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,12,KC,7,11.5824,21,0,OANN,41,29,40,47560,0,0,20,0,0,0,0,0,1BICOLOR,20MA/TA/SPONGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,13,KC,7,11.5824,25,0,AAGA,90,30,15,40500,0,0,10,0,0,5,0,0,0,10MA/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,14,KC,7,11.5824,35,0,OANN,140,110,90,1386000,0,0,20,0,0,0,0,0,3BICOLOR,20GORG/CYANO/MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,15,KC,7,11.5824,10,0,AAGA,150,120,25,450000,0,0,25,0,0,0,0,0,0,25GORG/CYANO/MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,16,KC,7,11.5824,5,0,PPOR,21,15,11,3465,0,0,5,0,0,0,0,0,0,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,1,KC,8,8.8392,20,0,AAGA,31,25,6,4650,0,0,5,0,0,0,0,0,1BICOLOR,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,2,KC,8,8.8392,15,0,PFUR,42,29,25,30450,0,0,50,0,0,0,0,0,0,50MA/CYANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,3,KC,8,8.8392,25,0,AAGA,50,31,16,24800,0,0,20,0,0,0,0,0,0,20MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,4,KC,8,8.8392,12,0,AAGA,29,15,5,2175,0,0,0,0,0,0,0,0,1LONGFIN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,5,KC,8,8.8392,3,0,AAGA,13,10,3,390,0,0,10,0,0,0,0,0,0,10MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,6,KC,8,8.8392,40,0,AAGA,105,59,35,216825,0,0,50,0,0,0,0,0,0,50GORG/MA/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,7,KC,8,8.8392,10,0,PFUR,32,25,20,16000,0,0,5,0,0,0,0,0,1LONGFIN,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,8,KC,8,8.8392,20,0,AAGA,65,50,12,39000,0,0,20,0,0,0,0,0,0,20MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,9,KC,8,8.8392,15,0,MFER,19,18,6,2052,0,0,50,0,0,0,0,0,0,50MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,10,KC,8,8.8392,6,0,AAGA,16,15,3,720,0,0,1,0,0,0,0,0,0,1MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,11,KC,8,8.8392,19,0,AAGA,30,26,15,11700,0,0,10,0,0,0,0,0,0,10MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,12,KC,8,8.8392,12,0,OFAV,46,35,26,41860,0,0,25,0,0,0,0,0,1LONGFIN,25MA/CYANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,13,KC,8,8.8392,20,0,SSID,55,50,35,96250,0,0,20,0,0,20,0,0,0,20MA/CYANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,14,KC,8,8.8392,35,0,OANN,175,150,165,4331250,0,0,50,0,0,0,0,0,3BICOLOR,50GORG/CYANO/MA/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,1,SM,1,11.2,10,,SSID,12,11,9,1188,0,0,0,0,0,60,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,2,SM,1,11.2,7,,SSID,18,22,15,5940,0,0,60,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,3,SM,1,11.2,15,,SSID,14,12,3,504,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,4,SM,1,11.2,16,,SSID,17,22,6,2244,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,5,SM,1,11.2,4,,PAST,14,10,2,280,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,6,SM,1,11.2,8,,PSTR,18,21,9,3402,0,0,0,0,0,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,7,SM,1,11.2,20,,PSTR,41,35,32,45920,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,1,SM,2,11.35,10,,PAST,24,22,30,15840,0,0,50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,2,SM,2,11.35,5,,AAGA,26,19,5,2470,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,3,SM,2,11.35,44,,PFUR,56,42,35,82320,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,4,SM,2,11.35,16,,PAST,15,12,4,720,7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,1,SN,3,12,10,,DLAB,10,10,15,1500,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,2,SN,3,12,15,,SSID,15,20,15,4500,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,3,SN,3,12,25,,PSTR,25,40,35,35000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,4,SN,3,12,25,,SBOU,25,15,30,11250,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,5,SN,3,12,20,,PAST,20,10,5,1000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,6,SN,3,12,40,,SSID,40,30,25,30000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,7,SN,3,12,20,,PAST,20,18,8,2880,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,8,SN,3,12,25,,PAST,25,15,15,5625,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,1,DEA,4,,20,,PPOR,23,15,5,1725,0,0,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,2,DEA,4,,10,,PAST,10,10,1,100,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,3,DEA,4,,10,,AAGA,10,10,3,300,0,0,0,0,0,90,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,4,DEA,4,,10,,SSID,10,10,3,300,0,0,0,0,0,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,5,DEA,4,,23,,PSTR,30,45,15,20250,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,6,DEA,4,,3,,PAST,10,10,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,7,DEA,4,,2,,PPOR,20,25,10,5000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,8,DEA,4,,8,,PAST,12,15,4,720,0,0,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,9,DEA,4,,20,,PSTR,20,35,23,16100,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,10,DEA,4,,18,,DLAB,22,10,18,3960,0,0,15,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,11,DEA,4,,12,,PAST,12,12,10,1440,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,12,DEA,4,,10,,PAST,15,10,3,450,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,13,DEA,4,,,,PAST,20,10,10,2000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,14,DEA,4,,,,PAST,20,20,10,4000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,1,DEA,5,,10,,PAST,18,12,8,1728,0,0,0,0,0,0,0,0,2 BICOLOUR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,2,DEA,5,,3,,PAST,10,12,5,600,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,3,DEA,5,,25,,MALC,45,30,65,87750,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,4,DEA,5,,5,,AAGA,20,20,25,10000,0,0,60,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,5,DEA,5,,4,,AAGA,40,30,22,26400,0,0,50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,6,DEA,5,,1,,MALC,15,20,45,13500,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,7,DEA,5,,3,,AAGA,30,15,10,4500,0,0,0,DS,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,8,DEA,5,,10,,PAST,22,20,3,1320,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,9,DEA,5,,8,,PSTR,18,15,15,4050,0,0,60,0,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,1,DEA,6,,21,,PSTR,20,20,15,6000,0,5,60,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,2,DEA,6,,23,,PSTR,25,30,10,7500,0,0,0,0,0,80,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,3,DEA,6,,10,,PSTR,50,35,35,61250,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,4,DEA,6,,32,,SSID,45,40,25,45000,0,10,80,DS,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,5,DEA,6,,10,,SSID,40,20,10,8000,0,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,6,DEA,6,,3,,ATEN,10,10,3,300,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,7,DEA,6,,3,,AAGA,20,22,3,1320,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,8,DEA,6,,4,,PAST,12,10,8,960,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,9,DEA,6,,3,,PPOR,22,8,15,2640,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,10,DEA,6,,20,,MALC,35,30,50,52500,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,1,KC,7,11.5824,6,0,AAGA,29,12,6,2088,0,0,5,0,0,0,0,0,0,0,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,2,KC,7,11.5824,12,0,SSID,21,11,3,693,0,0,10,0,0,50,0,0,0,0,10MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,3,KC,7,11.5824,10,0,SSID,14,12,5,840,0,0,1,0,0,5,0,0,0,0,1MA/GORG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,4,KC,7,11.5824,3,0,AAGA,12,11,7,924,0,0,15,0,0,0,0,0,0,0,15SPONGE/MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,5,KC,7,11.5824,11,0,PAST,21,10,5,1050,0,0,20,0,0,0,0,0,0,0,10SPONGE/10GORG/MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,6,KC,7,11.5824,6,0,AAGA,19,15,4,1140,0,0,5,0,0,0,0,0,0,0,5MA/GORG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,7,KC,7,11.5824,7,0,PPOR,18,12,6,1296,0,0,5,0,0,0,0,0,0,0,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,8,KC,7,11.5824,8,0,SSID,10,9,4,360,0,0,1,0,0,0,0,100,0,0,1MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,9,KC,7,11.5824,22,5,SSID,30,28,9,7560,0,0,10,0,0,10,,0,0,0,10MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,10,KC,7,11.5824,20,0,OFAV,52,41,40,85280,0,0,5,0,0,0,0,0,0,0,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,11,KC,7,11.5824,6,10,AAGA,16,15,10,2400,0,0,1,0,0,100,,0,0,0,1MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,1,KC,8,10.668,10,12,AAGA,25,16,7,2800,0,0,1,0,0,0,0,0,0,0,1MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,2,KC,8,10.668,9,0,AAGA,27,18,9,4374,0,0,50,0,0,0,0,0,0,0,50MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESTPOINT,3,KC,8,10.668,25,0,PSTR,26,25,10,6500,0,0,1,0,0,0,0,0,0,0,1MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
